title,link,author,author_link,date
"Digital Systems and New Challenges of Financial Management – FinTech, XBRL, Blockchain and Cryptocurrencies",https://pureportal.coventry.ac.uk/en/publications/digital-systems-and-new-challenges-of-financial-management-fintec,"Mosteanu, N. R. & Faccia, A.,",,Feb 2020
"Disaster Management, Digitalization and Financial Resources: Key factors to keep the organization ongoing",https://pureportal.coventry.ac.uk/en/publications/disaster-management-digitalization-and-financial-resources-key-fa,"Moşteanu, N. R., Faccia, A. & Cavaliere, L. P. L.,",,26 Aug 2020
Does market openness mitigate the impact of culture? An examination of international momentum profits and post-earnings-announcement drift (With Phil Holmes) under minor revision,https://pureportal.coventry.ac.uk/en/publications/does-market-openness-mitigate-the-impact-of-culture-an-examinatio,"Guo, J.,",,2020
Do lockdown and testing help in curbing COVID-19 transmission?,https://pureportal.coventry.ac.uk/en/publications/do-lockdown-and-testing-help-in-curbing-covid-19-transmission,"Ullah, A. &Ajala, O.,",https://pureportal.coventry.ac.uk/en/persons/olubunmi-ajala,4 May 2020
"Earnings management by share-financed acquirers prior to deal announcements: The roles of financial expertise, tenure and reputation.",https://pureportal.coventry.ac.uk/en/publications/earnings-management-by-share-financed-acquirers-prior-to-deal-ann,", Nguyen, N. (Editor), Le, H. T. M. (Editor) & Duong, C. (Editor),Nguyen, T., Nguyen, N. (Editor), Le, H. T. M. (Editor) & Duong, C. (Editor),",https://pureportal.coventry.ac.uk/en/persons/thai-nguyen,Feb 2020
Effects of director networks on acquiring firms' earnings management prior to M&A,https://pureportal.coventry.ac.uk/en/publications/effects-of-director-networks-on-acquiring-firms-earnings-manageme,",Nguyen, T.,",https://pureportal.coventry.ac.uk/en/persons/thai-nguyen,28 Jan 2020
Eurasian Business Perspectives: Proceedings of the 28th Eurasia Business and Economics Society Conference,https://pureportal.coventry.ac.uk/en/publications/eurasian-business-perspectives-proceedings-of-the-28th-eurasia-bu,"Huseyin Bilgin, M. (Editor), Demir, E. (Editor), Danis, H. (Editor) &Tony-Okeke, U.(Editor),",https://pureportal.coventry.ac.uk/en/persons/uchenna-tony-okeke,28 Jun 2020
Eurasian Economic Perspectives: Proceedings of the 28th Eurasia Business and Economics Society Conference,https://pureportal.coventry.ac.uk/en/publications/eurasian-economic-perspectives-proceedings-of-the-28th-eurasia-bu,"Huseyin Bilgin, M. (Editor), Demir, E. (Editor), Danis, H. (Editor) &Tony-Okeke, U.(Editor),",https://pureportal.coventry.ac.uk/en/persons/uchenna-tony-okeke,28 Jun 2020
Exploring the Prospects for Islamic Home Finance in the UK: Evidence from the Industry Practitioners Perspective,https://pureportal.coventry.ac.uk/en/publications/exploring-the-prospects-for-islamic-home-finance-in-the-uk-eviden,"Ahmed, T.,Kabir, S.&",https://pureportal.coventry.ac.uk/en/persons/sarkar-kabir,2020
Fair value accounting and value relevance of equity book value and net income for European financial firms during the crisis,https://pureportal.coventry.ac.uk/en/publications/fair-value-accounting-and-value-relevance-of-equity-book-value-an,"Adwan, S.,Alhaj Ismail, A.& Girardone, C.,",https://pureportal.coventry.ac.uk/en/persons/alaa-alhaj-ismail,Jun 2020
Financial Contagion in a Core–Periphery Interbank Network,https://pureportal.coventry.ac.uk/en/publications/financial-contagion-in-a-coreperiphery-interbank-network,"Sui, P.,Tanna, S.& Zhou, D.,",https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna,3 Mar 2020
Financial Market Consequences of Early Adoption of International Standards on Auditing: International Evidence,https://pureportal.coventry.ac.uk/en/publications/financial-market-consequences-of-early-adoption-of-international-,", Gerged, A. & Ntim, C.,Elmghaamez, I., Gerged, A. & Ntim, C.,",https://pureportal.coventry.ac.uk/en/persons/ibrahim-elmghaamez,21 Jul 2020
Forecasting Value-at-Risk of Cryptocurrencies with RiskMetrics Type Models,https://pureportal.coventry.ac.uk/en/publications/forecasting-value-at-risk-of-cryptocurrencies-with-riskmetrics-ty,"Liu, W., Semeyutin, A., Marco Lau, C. K. & Gozgor, G.,",,Dec 2020
Fraudulent Financial Reporting Risk Assessment: External Auditors' Perceptions Versus the Traditional Fraud Triangle Theory,https://pureportal.coventry.ac.uk/en/publications/fraudulent-financial-reporting-risk-assessment-external-auditors-,"Kassem, R.,",,23 Jun 2020
How Could External Auditors Incorporate Management Motivation Risk into the Fraud Risk Assessment Process?,https://pureportal.coventry.ac.uk/en/publications/how-could-external-auditors-incorporate-management-motivation-ris,"Kassem, R.,",,1 Jun 2020
How green is the green banking investment in Bangladesh? A Paradox of Green Banking Practices,https://pureportal.coventry.ac.uk/en/publications/how-green-is-the-green-banking-investment-in-bangladesh-a-paradox,"Ullah, H. & Mia, P.,",,2020
"Integrated reporting in higher education: Insights from Scotland, Northern Ireland and Wales",https://pureportal.coventry.ac.uk/en/publications/integrated-reporting-in-higher-education-insights-from-scotland-n,"Adhikari Parajuli, M., Hassan, A., Fletcher, M. & Elamer , A.,",,15 Apr 2020
Investor sentiment and investments in equity Crowdfunding,https://pureportal.coventry.ac.uk/en/publications/investor-sentiment-and-investments-in-equity-crowdfunding,"Guo, J. &Nguyen, T.,",https://pureportal.coventry.ac.uk/en/persons/thang-nguyen,2020
Is corporate hedging always beneficial? A theoretical and empirical analysis,https://pureportal.coventry.ac.uk/en/publications/is-corporate-hedging-always-beneficial-a-theoretical-and-empirica,", Fairchild, R. &Ahmed, H., Fairchild, R. &",https://pureportal.coventry.ac.uk/en/persons/hany-ahmed,2020
Is Herding Spurious or Intentional? Evidence from Analyst Recommendation Revisions and Sentiment,https://pureportal.coventry.ac.uk/en/publications/is-herding-spurious-or-intentional-evidence-from-analyst-recommen,"Guo, J., Holmes, P. & Altanlar, A.,",,Oct 2020
"Market in Financial Instruments Directive (MiFID), stock price informativeness and liquidity",https://pureportal.coventry.ac.uk/en/publications/market-in-financial-instruments-directive-mifid-stock-price-infor,", Agarwal, V. & Poshakwale, S.,Aghanya, D., Agarwal, V. & Poshakwale, S.,",https://pureportal.coventry.ac.uk/en/persons/daniel-aghanya,Apr 2020
Market Pricing of Bank M&As and Efficiency in Europe,https://pureportal.coventry.ac.uk/en/publications/market-pricing-of-bank-mampas-and-efficiency-in-europe,", Urio, H. & Yousef, I.,Tanna, S., Urio, H. & Yousef, I.,",https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna,21 Aug 2020
Measuring and Monitoring Sustainability in Listed European Football Clubs:  A Value-Added Reporting Perspective,https://pureportal.coventry.ac.uk/en/publications/measuring-and-monitoring-sustainability-in-listed-european-footba,"Faccia, A., Mataruna-Dos-Santos, L. J., Helù, H. M. &Range, D.,",https://pureportal.coventry.ac.uk/en/persons/daniel-range,25 Nov 2020
Providing an enabling environment to promote the Sustainable Development Goals: Coventry University’s experience,https://pureportal.coventry.ac.uk/en/publications/providing-an-enabling-environment-to-promote-the-sustainable-deve,", Fletcher, S. & Ammari-Allahyari, M.,Bello, J., Fletcher, S. & Ammari-Allahyari, M.,",https://pureportal.coventry.ac.uk/en/persons/jaliyyah-bello,7 Sept 2020
Reflections on the Ontological Mythologies of Creativity,https://pureportal.coventry.ac.uk/en/publications/reflections-on-the-ontological-mythologies-of-creativity,"Kofinas, A. & Win, S.,",,14 Jul 2020
Risk Governance and Cybercrime: The Hierarchical Regression Approach,https://pureportal.coventry.ac.uk/en/publications/risk-governance-and-cybercrime-the-hierarchical-regression-approa,"Erin, O., Kolawole, A. &Noah, A.,",https://pureportal.coventry.ac.uk/en/persons/abdurafiu-noah,28 May 2020
"Shareholders' control rights, family ownership and the firm's leverage decisions",https://pureportal.coventry.ac.uk/en/publications/shareholders-control-rights-family-ownership-and-the-firms-levera,"Amin, Q. A. & Liu, J.,",,Nov 2020
Shari’ah Compliance as a Matter for Financial Performance,https://pureportal.coventry.ac.uk/en/publications/shariah-compliance-as-a-matter-for-financial-performance,"Rashid, M. H. U., Ullah, H. & Bhuiyan, F.,",,22 Jan 2020
Sustainability integration in supply chain management through systematic literature review,https://pureportal.coventry.ac.uk/en/publications/sustainability-integration-in-supply-chain-management-through-sys,"Mosteanu, N. R., Faccia, A., Ansari, A., Shamout, M. D. & Capitanio, F.,",,1 Jun 2020
Systemic financial risk indicators and securitised assets: an agent-based framework,https://pureportal.coventry.ac.uk/en/publications/systemic-financial-risk-indicators-and-securitised-assets-an-agen,"Mazzocchetti, A.,Lauretta, E., Raberto, M., Teglio, A. & Cincotti, S.,",https://pureportal.coventry.ac.uk/en/persons/eliana-lauretta,1 Jan 2020
Tackling Big Data and Black Swans through Fractal Approach and Quantum Technology,https://pureportal.coventry.ac.uk/en/publications/tackling-big-data-and-black-swans-through-fractal-approach-and-qu,"Faccia, A., Mataruna-Dos-Santos, L. J., Helú, H. M. & Guimaraes-Mataruna, A. F.,",,15 May 2020
The effect of colonial legacies on Africa’s inward FDI: the Case of UK FDI in Ghana,https://pureportal.coventry.ac.uk/en/publications/it-is-not-what-you-think-the-effect-of-colonial-legacies-on-afric,"Osei, C.,Omar, M.& Joosub, S.,",https://pureportal.coventry.ac.uk/en/persons/maktoba-omar,22 May 2020
The effect of say on pay on CEO compensation and spill-over effect on corporate cash holdings: Evidence from Australia,https://pureportal.coventry.ac.uk/en/publications/the-effect-of-say-on-pay-on-ceo-compensation-and-spill-over-effec,"Atif, M., Liu, B. & Huang, A.,",,Dec 2020
The Fiscal Regime for UK Shale Gas: Analysing the Impacts of Pad Allowance on Shale Gas Investments,https://pureportal.coventry.ac.uk/en/publications/the-fiscal-regime-for-uk-shale-gas-analysing-the-impacts-of-pad-a,", Ike, O., Ifelebuegu, A. & Owusu, A.,Acquah-Andoh, E., Ike, O., Ifelebuegu, A. & Owusu, A.,",https://pureportal.coventry.ac.uk/en/persons/elijah-acquah-andoh-2,Nov 2020
The Impact of Profit-Sharing Investment Accounts on Shareholders' Wealth,https://pureportal.coventry.ac.uk/en/publications/the-impact-of-profit-sharing-investment-accounts-on-shareholders-,"Baldwin, K. & AlHalboni, M.,",,Nov 2020
"The impact of regulations on compliance costs, risk-taking, and reporting quality of the EU banks",https://pureportal.coventry.ac.uk/en/publications/the-impact-of-regulations-on-compliance-costs-risk-taking-and-rep,"Poshakwale, S.,Aghanya, D.& Agarwal, V.,",https://pureportal.coventry.ac.uk/en/persons/daniel-aghanya,1 Mar 2020
"The long run relationship between fish production, marine trade balance and foreign direct investment: An empirical study of Omani economy",https://pureportal.coventry.ac.uk/en/publications/the-long-run-relationship-between-fish-production-marine-trade-ba,"Jamei, N. H., Nurmakhanova, M., Mustafa, S.,Egbulonu, A.& Hadidan, W.,",https://pureportal.coventry.ac.uk/en/persons/alloysius-egbulonu,4 Nov 2020
The rise of online banks in Italy “WIDIBA Bank” Case Study,https://pureportal.coventry.ac.uk/en/publications/the-rise-of-online-banks-in-italy-widiba-bank-case-study,"Faccia, A., Mosteanu, N. R., Cavaliere, L. P. L. & De Santis, G.,",,30 Jun 2020
The role of AI and Humans in the organisational decision-making process within the manufacturing sector of Wales,https://pureportal.coventry.ac.uk/en/publications/the-role-of-ai-and-humans-in-the-organisational-decision-making-p,"Shahzad, F.,",,9 Jun 2020
The Role of Risk Management in Auditing E-Business,https://pureportal.coventry.ac.uk/en/publications/the-role-of-risk-management-in-auditing-e-business,"Eltweri, A., Faccia, A., Mosteanu, N. R., Sawan, N. & Pio Leonardo Cavaliere, L.,",,18 Dec 2020
What can explain momentum? Evidence from decomposition (with Peng Li and Youwei Li) under minor revision,https://pureportal.coventry.ac.uk/en/publications/what-can-explain-momentum-evidence-from-decomposition-with-peng-l,"Guo, J.,",,2020
What the political economy literature tells us about blockades and sanctions,https://pureportal.coventry.ac.uk/en/publications/what-the-political-economy-literature-tells-us-about-blockades-an,", Murshed, M., Dizaji, S. & Zweiri, M.,Lis, P., Murshed, M., Dizaji, S. & Zweiri, M.,",https://pureportal.coventry.ac.uk/en/persons/piotr-lis,30 Sept 2020
Which firms do prefer Islamic debt? An analysis and evidence from global sukuk and bonds issuing firms,https://pureportal.coventry.ac.uk/en/publications/which-firms-do-prefer-islamic-debt-an-analysis-and-evidence-from-,"Uddin, M. H.,Kabir, S., Hossain, M., Wahab, N. & Liu, J.,",https://pureportal.coventry.ac.uk/en/persons/sarkar-kabir,Sept 2020
‘Sustainability Education’ Practices at the Universities from a Developing Country Context,https://pureportal.coventry.ac.uk/en/publications/sustainability-education-practices-at-the-universities-from-a-dev,"Bhuiyan, F. & Ullah, H.,",,2020
Accounting and blockchain technology: from double-entry to triple-entry,https://pureportal.coventry.ac.uk/en/publications/accounting-and-blockchain-technology-from-double-entry-to-triple-,"Faccia, A.,",,1 May 2019
Accounting information systems and ERP in the UAE. An assessment of the current and future challenges to handle big data,https://pureportal.coventry.ac.uk/en/publications/accounting-information-systems-and-erp-in-the-uae-an-assessment-o,"Faccia, A., Mosteanu, N. R., Fahed, M. & Capitanio, F.,",,28 Aug 2019
Accounting information systems and system of systems: Assessing security with attack surface methodology,https://pureportal.coventry.ac.uk/en/publications/accounting-information-systems-and-system-of-systems-assessing-se,"& Faccia, A.,Petratos, P.& Faccia, A.,",https://pureportal.coventry.ac.uk/en/persons/pythagoras-petratos,28 Aug 2019
An Empirical Review of the Long-Term Impact of R&D Expenditure and Capital Accumulation on GDP per Capita,https://pureportal.coventry.ac.uk/en/publications/an-empirical-review-of-the-long-term-impact-of-rampd-expenditure-,",Udeogu, E.,",https://pureportal.coventry.ac.uk/en/persons/ejike-udeogu,2019
Arbitrage Equilibria in Large Games with Many Commodities,https://pureportal.coventry.ac.uk/en/publications/arbitrage-equilibria-in-large-games-with-many-commodities,"Toraubally, W.,",,Jun 2019
"A Structural Model of ""Alpha"" for the Capital Adequacy Ratios of Islamic Banks",https://pureportal.coventry.ac.uk/en/publications/a-structural-model-of-alpha-for-the-capital-adequacy-ratios-of-is,"Baldwin, K., AlHalboni, M. & Helmi, H.,",,May 2019
Board Composition and Insurance Firm Performance: Evidence from Emerging Markets,https://pureportal.coventry.ac.uk/en/publications/board-composition-and-insurance-firm-performance-evidence-from-em,", Hasan, R. & Uddin, M. H.,Kabir, S., Hasan, R. & Uddin, M. H.,",https://pureportal.coventry.ac.uk/en/persons/sarkar-kabir,2019
Board of Directors and Company Performance in Ghana,https://pureportal.coventry.ac.uk/en/publications/board-of-directors-and-company-performance-in-ghana,"Owusu, A.,",,2019
